episode,phase,pursuer_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
0,train,1,4,4,Pursuers,0,5,2,33.644,0.2
1,train,1,4,4,Pursuers,0,17,3,186.423,0.2
2,train,1,4,4,Pursuers,0,11,2,108.682,0.2
3,train,1,4,4,Pursuers,0,11,2,108.682,0.2
4,train,1,4,4,Pursuers,0,11,3,109.682,0.2
5,train,1,4,4,Pursuers,0,19,7,209.242,0.2
6,train,1,4,4,Pursuers,0,21,18,261.88,0.2
7,train,1,4,4,Pursuers,0,46,43,623.014,0.2
8,train,1,4,4,Pursuers,0,14,10,130.038,0.2
9,train,1,4,4,Pursuers,0,26,26,322.82,0.2
10,train,1,4,4,Pursuers,0,23,20,277.371,0.2
11,train,1,4,4,Pursuers,0,16,16,186.659,0.2
12,train,1,4,4,Pursuers,0,104,87,1452.233,0.2
13,train,1,4,4,Pursuers,0,95,76,1352.057,0.2
14,train,1,4,4,Pursuers,0,9,9,89.698,0.2
15,train,1,4,4,Pursuers,0,52,49,684.015,0.2
16,train,1,4,4,Pursuers,0,11,9,108.723,0.2
17,train,1,4,4,Pursuers,0,8,8,77.799,0.2
18,train,1,4,4,Pursuers,0,26,26,322.906,0.2
19,train,1,4,4,Pursuers,0,89,57,1318.673,0.2
20,train,1,4,4,Pursuers,0,17,15,200.815,0.2
21,train,1,4,4,Pursuers,0,27,27,334.863,0.2
22,train,1,4,4,Pursuers,0,22,20,266.723,0.2
23,train,1,4,4,Pursuers,0,10,10,105.057,0.2
24,train,1,4,4,Pursuers,0,5,3,32.778,0.2
25,train,1,4,4,Pursuers,0,6,6,50.541,0.2
26,train,1,4,4,Pursuers,0,5,5,34.181,0.2
27,train,1,4,4,Pursuers,0,60,32,892.59,0.2
28,train,1,4,4,Pursuers,0,91,78,1265.506,0.2
29,train,1,4,4,Pursuers,0,12,12,132.142,0.2
30,train,1,4,4,Pursuers,0,10,10,105.057,0.2
31,train,1,4,4,Pursuers,0,20,20,241.19,0.2
32,train,1,4,4,Pursuers,0,15,13,172.677,0.2
33,train,1,4,4,Pursuers,0,28,28,350.079,0.2
34,train,1,4,4,Pursuers,0,16,15,184.688,0.2
35,train,1,4,4,Pursuers,0,26,26,323.122,0.2
36,train,1,4,4,Pursuers,0,21,20,260.431,0.2
37,train,1,4,4,Pursuers,0,22,21,266.404,0.2
38,train,1,4,4,Pursuers,0,34,33,430.011,0.2
39,train,1,4,4,Pursuers,0,37,36,472.069,0.2
40,train,1,4,4,Pursuers,0,54,49,733.044,0.2
41,train,1,4,4,Pursuers,0,46,45,594.804,0.2
42,train,1,4,4,Pursuers,0,138,112,1928.69,0.2
43,train,1,4,4,Pursuers,0,85,64,1218.995,0.2
44,train,1,4,4,Pursuers,0,52,50,674.537,0.2
45,train,1,4,4,Pursuers,0,30,23,397.309,0.2
46,train,1,4,4,Pursuers,0,16,16,186.832,0.2
47,train,1,4,4,Pursuers,0,16,15,184.63,0.2
48,train,1,4,4,Pursuers,0,28,25,346.002,0.2
49,train,1,4,4,Pursuers,0,30,30,377.351,0.2
50,train,1,4,4,Pursuers,0,12,12,132.172,0.2
51,train,1,4,4,Pursuers,0,22,22,268.375,0.2
52,train,1,4,4,Pursuers,0,8,8,77.799,0.2
53,train,1,4,4,Pursuers,0,44,44,568.287,0.2
54,train,1,4,4,Pursuers,0,54,52,711.335,0.2
55,train,1,4,4,Pursuers,0,14,13,157.386,0.2
56,train,1,4,4,Pursuers,0,29,17,403.919,0.2
57,train,1,4,4,Pursuers,0,10,8,101.913,0.2
58,train,1,4,4,Pursuers,0,64,55,888.833,0.2
59,train,1,4,4,Pursuers,0,16,14,183.325,0.2
60,train,1,4,4,Pursuers,0,6,6,50.541,0.2
61,train,1,4,4,Pursuers,0,44,38,605.285,0.2
62,train,1,4,4,Pursuers,0,22,20,268.037,0.2
63,train,1,4,4,Pursuers,0,61,52,839.916,0.2
64,train,1,4,4,Pursuers,0,10,10,105.057,0.2
65,train,1,4,4,Pursuers,0,26,26,322.95,0.2
66,train,1,4,4,Pursuers,0,16,14,185.165,0.2
67,train,1,4,4,Pursuers,0,22,21,266.419,0.2
68,train,1,4,4,Pursuers,0,28,28,350.106,0.2
69,train,1,4,4,Pursuers,0,8,8,77.67,0.2
70,train,1,4,4,Pursuers,0,12,10,129.342,0.2
71,train,1,4,4,Pursuers,0,24,24,295.577,0.2
72,train,1,4,4,Pursuers,0,6,5,49.208,0.2
73,train,1,4,4,Pursuers,0,18,18,216.913,0.2
74,train,1,4,4,Pursuers,0,14,14,159.444,0.2
75,train,1,4,4,Pursuers,0,26,26,323.122,0.2
76,train,1,4,4,Pursuers,0,18,18,213.888,0.2
77,train,1,4,4,Pursuers,0,5,4,34.111,0.2
78,train,1,4,4,Pursuers,0,18,18,213.773,0.2
79,train,1,4,4,Pursuers,0,20,20,241.348,0.2
80,train,1,4,4,Pursuers,0,38,36,483.644,0.2
81,train,1,4,4,Pursuers,0,29,29,362.279,0.2
82,train,1,4,4,Pursuers,0,8,7,76.466,0.2
83,train,1,4,4,Pursuers,0,10,9,102.899,0.2
84,train,1,4,4,Pursuers,0,22,21,266.39,0.2
85,train,1,4,4,Pursuers,0,20,18,237.535,0.2
86,train,1,4,4,Pursuers,0,6,6,50.541,0.2
87,train,1,4,4,Pursuers,0,33,29,431.297,0.2
88,train,1,4,4,Pursuers,0,33,28,445.821,0.2
89,train,1,4,4,Pursuers,0,10,9,102.913,0.2
90,train,1,4,4,Pursuers,0,10,9,102.913,0.2
91,train,1,4,4,Pursuers,0,5,4,34.111,0.2
92,train,1,4,4,Pursuers,0,10,9,104.057,0.2
93,train,1,4,4,Pursuers,0,5,4,35.111,0.2
94,train,1,4,4,Pursuers,0,73,65,1000.353,0.2
95,train,1,4,4,Pursuers,0,20,20,241.175,0.2
96,train,1,4,4,Pursuers,0,25,17,334.064,0.2
97,train,1,4,4,Pursuers,0,15,15,171.314,0.2
98,train,1,4,4,Pursuers,0,145,97,2126.806,0.2
99,train,1,4,4,Pursuers,0,115,100,1603.855,0.2
100,train,1,4,4,Pursuers,0,6,5,49.208,0.2
101,train,1,4,4,Pursuers,0,28,27,348.208,0.2
102,train,1,4,4,Pursuers,0,23,21,284.228,0.2
103,train,1,4,4,Pursuers,0,30,29,378.218,0.2
104,train,1,4,4,Pursuers,0,8,7,77.118,0.2
105,train,1,4,4,Pursuers,0,20,19,240.331,0.2
106,train,1,4,4,Pursuers,0,47,46,618.897,0.2
107,train,1,4,4,Pursuers,0,8,7,75.655,0.2
108,train,1,4,4,Pursuers,0,13,12,143.547,0.2
109,train,1,4,4,Pursuers,0,12,12,132.172,0.2
110,train,1,4,4,Pursuers,0,23,21,281.467,0.2
111,train,1,4,4,Pursuers,0,10,10,105.057,0.2
112,train,1,4,4,Pursuers,0,7,4,59.639,0.2
113,train,1,4,4,Pursuers,0,5,4,34.111,0.2
114,train,1,4,4,Pursuers,0,59,44,824.483,0.2
115,train,1,4,4,Pursuers,0,64,32,965.754,0.2
116,train,1,4,4,Pursuers,0,25,24,314.781,0.2
117,train,1,4,4,Pursuers,0,31,30,396.649,0.2
118,train,1,4,4,Pursuers,0,50,40,675.455,0.2
119,train,1,4,4,Pursuers,0,58,35,855.882,0.2
120,train,1,4,4,Pursuers,0,5,4,34.111,0.2
121,train,1,4,4,Pursuers,0,17,17,198.73,0.2
122,train,1,4,4,Pursuers,0,52,49,683.927,0.2
123,train,1,4,4,Pursuers,0,10,8,102.099,0.2
124,train,1,4,4,Pursuers,0,12,11,131.315,0.2
125,train,1,4,4,Pursuers,0,12,12,132.315,0.2
126,train,1,4,4,Pursuers,0,10,8,103.257,0.2
127,train,1,4,4,Pursuers,0,12,11,130.853,0.2
128,train,1,4,4,Pursuers,0,32,28,418.277,0.2
129,train,1,4,4,Pursuers,0,22,21,266.448,0.2
130,train,1,4,4,Pursuers,0,28,28,350.106,0.2
131,train,1,4,4,Pursuers,0,148,96,2205.888,0.2
132,train,1,4,4,Pursuers,0,6,6,50.412,0.2
133,train,1,4,4,Pursuers,0,42,30,584.669,0.2
134,train,1,4,4,Pursuers,0,32,30,402.751,0.2
135,train,1,4,4,Pursuers,0,5,5,36.111,0.2
136,train,1,4,4,Pursuers,0,84,70,1181.693,0.2
137,train,1,4,4,Pursuers,0,22,20,265.623,0.2
138,train,1,4,4,Pursuers,0,14,14,159.43,0.2
139,train,1,4,4,Pursuers,0,14,14,159.386,0.2
140,train,1,4,4,Pursuers,0,106,84,1485.828,0.2
141,train,1,4,4,Pursuers,0,29,28,371.95,0.2
142,train,1,4,4,Pursuers,0,16,15,184.644,0.2
143,train,1,4,4,Pursuers,0,6,6,50.541,0.2
144,train,1,4,4,Pursuers,0,14,13,157.386,0.2
145,train,1,4,4,Pursuers,0,32,30,403.155,0.2
146,train,1,4,4,Pursuers,0,8,8,77.799,0.2
147,train,1,4,4,Pursuers,0,5,4,34.778,0.2
148,train,1,4,4,Pursuers,0,24,24,295.691,0.2
149,train,1,4,4,Pursuers,0,7,6,63.24,0.2
150,train,1,4,4,Pursuers,0,10,10,104.899,0.2
151,train,1,4,4,Pursuers,0,6,6,50.541,0.2
152,train,1,4,4,Pursuers,0,16,16,186.832,0.2
153,train,1,4,4,Pursuers,0,72,55,1028.065,0.2
154,train,1,4,4,Pursuers,0,52,43,696.121,0.2
155,train,1,4,4,Pursuers,0,32,31,403.972,0.2
156,train,1,4,4,Pursuers,0,83,69,1148.118,0.2
157,train,1,4,4,Pursuers,0,19,19,227.307,0.2
158,train,1,4,4,Pursuers,0,12,11,130.157,0.2
159,train,1,4,4,Pursuers,0,29,27,363.1,0.2
160,train,1,4,4,Pursuers,0,95,71,1375.01,0.2
161,train,1,4,4,Pursuers,0,8,8,77.67,0.2
162,train,1,4,4,Pursuers,0,34,33,431.895,0.2
163,train,1,4,4,Pursuers,0,6,6,50.541,0.2
164,train,1,4,4,Pursuers,0,18,16,216.334,0.2
165,train,1,4,4,Pursuers,0,8,8,77.67,0.2
166,train,1,4,4,Pursuers,0,6,5,49.208,0.2
167,train,1,4,4,Pursuers,0,72,55,1007.716,0.2
168,train,1,4,4,Pursuers,0,8,8,77.67,0.2
169,train,1,4,4,Pursuers,0,20,18,238.19,0.2
170,train,1,4,4,Pursuers,0,19,18,227.809,0.2
171,train,1,4,4,Pursuers,0,53,39,750.642,0.2
172,train,1,4,4,Pursuers,0,12,11,130.157,0.2
173,train,1,4,4,Pursuers,0,8,8,77.799,0.2
174,train,1,4,4,Pursuers,0,40,39,511.611,0.2
175,train,1,4,4,Pursuers,0,10,8,102.78,0.2
176,train,1,4,4,Pursuers,0,31,24,399.122,0.2
177,train,1,4,4,Pursuers,0,6,6,50.541,0.2
178,train,1,4,4,Pursuers,0,12,12,132.315,0.2
179,train,1,4,4,Pursuers,0,22,21,266.36,0.2
180,train,1,4,4,Pursuers,0,8,7,75.655,0.2
181,train,1,4,4,Pursuers,0,22,21,267.071,0.2
182,train,1,4,4,Pursuers,0,10,10,104.899,0.2
183,train,1,4,4,Pursuers,0,28,28,350.381,0.2
184,train,1,4,4,Pursuers,0,47,46,610.373,0.2
185,train,1,4,4,Pursuers,0,10,10,106.361,0.2
186,train,1,4,4,Pursuers,0,20,19,239.161,0.2
187,train,1,4,4,Pursuers,0,53,44,732.548,0.2
188,train,1,4,4,Pursuers,0,5,4,34.111,0.2
189,train,1,4,4,Pursuers,0,33,31,417.891,0.2
190,train,1,4,4,Pursuers,0,61,45,875.62,0.2
191,train,1,4,4,Pursuers,0,16,15,185.832,0.2
192,train,1,4,4,Pursuers,0,20,19,239.871,0.2
193,train,1,4,4,Pursuers,0,17,14,202.494,0.2
194,train,1,4,4,Pursuers,0,18,17,212.584,0.2
195,train,1,4,4,Pursuers,0,7,7,62.439,0.2
196,train,1,4,4,Pursuers,0,16,10,164.832,0.2
197,train,1,4,4,Pursuers,0,54,53,702.216,0.2
198,train,1,4,4,Pursuers,0,32,30,402.043,0.2
199,train,1,4,4,Pursuers,0,10,9,102.899,0.2
0,eval,1,4,4,Evaders,1,200,200,,0
1,eval,1,4,4,Evaders,1,200,200,,0
2,eval,1,4,4,Evaders,1,200,200,,0
3,eval,1,4,4,Evaders,1,200,200,,0
4,eval,1,4,4,Evaders,1,200,200,,0
5,eval,1,4,4,Evaders,1,200,200,,0
6,eval,1,4,4,Evaders,1,200,200,,0
7,eval,1,4,4,Evaders,1,200,200,,0
8,eval,1,4,4,Evaders,1,200,200,,0
9,eval,1,4,4,Evaders,1,200,200,,0
10,eval,1,4,4,Evaders,1,200,200,,0
11,eval,1,4,4,Evaders,1,200,200,,0
12,eval,1,4,4,Evaders,1,200,200,,0
13,eval,1,4,4,Evaders,1,200,200,,0
14,eval,1,4,4,Evaders,1,200,200,,0
15,eval,1,4,4,Evaders,1,200,200,,0
16,eval,1,4,4,Evaders,1,200,200,,0
17,eval,1,4,4,Evaders,1,200,200,,0
18,eval,1,4,4,Evaders,1,200,200,,0
19,eval,1,4,4,Evaders,1,200,200,,0
0,train,1,4,6,Pursuers,0,8,4,100.848,0.2
1,train,1,4,6,Pursuers,0,11,4,146.331,0.2
2,train,1,4,6,Pursuers,0,7,5,91.255,0.2
3,train,1,4,6,Pursuers,0,27,15,546.657,0.2
4,train,1,4,6,Pursuers,0,15,6,217.537,0.2
5,train,1,4,6,Pursuers,0,12,7,187.451,0.2
6,train,1,4,6,Pursuers,0,11,3,148.998,0.2
7,train,1,4,6,Pursuers,0,12,6,179.085,0.2
8,train,1,4,6,Pursuers,0,8,5,108.363,0.2
9,train,1,4,6,Pursuers,0,15,7,232.536,0.2
10,train,1,4,6,Pursuers,0,5,3,46.926,0.2
11,train,1,4,6,Pursuers,0,23,7,393.713,0.2
12,train,1,4,6,Pursuers,0,71,39,1701.486,0.2
13,train,1,4,6,Pursuers,0,63,30,1438.388,0.2
14,train,1,4,6,Pursuers,0,21,9,403.788,0.2
15,train,1,4,6,Pursuers,0,9,5,121.203,0.2
16,train,1,4,6,Pursuers,0,11,4,161.839,0.2
17,train,1,4,6,Pursuers,0,29,12,596.848,0.2
18,train,1,4,6,Pursuers,0,67,34,1594.347,0.2
19,train,1,4,6,Pursuers,0,35,13,771.756,0.2
20,train,1,4,6,Pursuers,0,30,17,674.102,0.2
21,train,1,4,6,Pursuers,0,19,8,313.458,0.2
22,train,1,4,6,Pursuers,0,19,6,314.958,0.2
23,train,1,4,6,Pursuers,0,47,24,1077.14,0.2
24,train,1,4,6,Pursuers,0,149,71,3703.897,0.2
25,train,1,4,6,Pursuers,0,21,8,354.54,0.2
26,train,1,4,6,Pursuers,0,13,13,214.398,0.2
27,train,1,4,6,Pursuers,0,16,10,277.984,0.2
28,train,1,4,6,Pursuers,0,36,18,799.881,0.2
29,train,1,4,6,Pursuers,0,21,10,435.006,0.2
30,train,1,4,6,Pursuers,0,39,20,887.237,0.2
31,train,1,4,6,Pursuers,0,17,8,319.539,0.2
32,train,1,4,6,Pursuers,0,21,7,400.359,0.2
33,train,1,4,6,Pursuers,0,134,63,3295.655,0.2
34,train,1,4,6,Pursuers,0,40,19,885.29,0.2
35,train,1,4,6,Pursuers,0,11,5,164.242,0.2
36,train,1,4,6,Pursuers,0,20,12,399.085,0.2
37,train,1,4,6,Pursuers,0,95,49,2333.951,0.2
38,train,1,4,6,Pursuers,0,93,46,2214.782,0.2
39,train,1,4,6,Pursuers,0,6,6,75.893,0.2
40,train,1,4,6,Pursuers,0,51,21,1191.996,0.2
41,train,1,4,6,Pursuers,0,85,35,1738.303,0.2
42,train,1,4,6,Pursuers,0,126,91,3134.516,0.2
43,train,1,4,6,Pursuers,0,98,42,2363.662,0.2
44,train,1,4,6,Pursuers,0,10,7,150.686,0.2
45,train,1,4,6,Pursuers,0,158,87,3857.661,0.2
46,train,1,4,6,Pursuers,0,26,12,526.191,0.2
47,train,1,4,6,Pursuers,0,49,21,1077.082,0.2
48,train,1,4,6,Evaders,1,200,141,5107.397,0.2
49,train,1,4,6,Pursuers,0,6,5,74.159,0.2
50,train,1,4,6,Pursuers,0,26,13,527.834,0.2
51,train,1,4,6,Pursuers,0,42,19,906.3,0.2
52,train,1,4,6,Pursuers,0,125,55,3081.479,0.2
53,train,1,4,6,Pursuers,0,45,24,1000.289,0.2
54,train,1,4,6,Pursuers,0,50,20,1116.402,0.2
55,train,1,4,6,Pursuers,0,34,16,770.921,0.2
56,train,1,4,6,Pursuers,0,6,6,76.607,0.2
57,train,1,4,6,Pursuers,0,21,11,432.503,0.2
58,train,1,4,6,Pursuers,0,24,8,451.989,0.2
59,train,1,4,6,Pursuers,0,27,12,567.842,0.2
60,train,1,4,6,Pursuers,0,47,23,1050.678,0.2
61,train,1,4,6,Evaders,1,200,161,5243.721,0.2
62,train,1,4,6,Pursuers,0,10,10,159.966,0.2
63,train,1,4,6,Pursuers,0,10,9,157.711,0.2
64,train,1,4,6,Pursuers,0,17,16,307.317,0.2
65,train,1,4,6,Pursuers,0,71,54,1594.333,0.2
66,train,1,4,6,Pursuers,0,177,155,4055.522,0.2
67,train,1,4,6,Pursuers,0,12,11,199.233,0.2
68,train,1,4,6,Pursuers,0,92,75,1915.701,0.2
69,train,1,4,6,Evaders,1,200,120,4635.553,0.2
70,train,1,4,6,Pursuers,0,5,5,53.929,0.2
71,train,1,4,6,Pursuers,0,33,26,664.818,0.2
72,train,1,4,6,Evaders,1,200,177,4832.813,0.2
73,train,1,4,6,Pursuers,0,17,17,303.316,0.2
74,train,1,4,6,Pursuers,0,18,18,326.643,0.2
75,train,1,4,6,Pursuers,0,7,7,94.969,0.2
76,train,1,4,6,Pursuers,0,54,53,1074.957,0.2
77,train,1,4,6,Pursuers,0,129,81,2868.393,0.2
78,train,1,4,6,Pursuers,0,14,14,242.57,0.2
79,train,1,4,6,Pursuers,0,46,46,907.811,0.2
80,train,1,4,6,Pursuers,0,5,3,50.995,0.2
81,train,1,4,6,Pursuers,0,8,8,118.297,0.2
82,train,1,4,6,Pursuers,0,8,8,118.297,0.2
83,train,1,4,6,Pursuers,0,37,36,718.275,0.2
84,train,1,4,6,Pursuers,0,29,29,553.372,0.2
85,train,1,4,6,Pursuers,0,32,32,618.256,0.2
86,train,1,4,6,Pursuers,0,5,4,51.664,0.2
87,train,1,4,6,Pursuers,0,45,35,924.96,0.2
88,train,1,4,6,Pursuers,0,20,20,367.578,0.2
89,train,1,4,6,Pursuers,0,19,18,350.315,0.2
90,train,1,4,6,Pursuers,0,28,28,534.99,0.2
91,train,1,4,6,Pursuers,0,8,8,117.894,0.2
92,train,1,4,6,Pursuers,0,156,118,3328.562,0.2
93,train,1,4,6,Pursuers,0,100,80,2416.652,0.2
94,train,1,4,6,Pursuers,0,21,12,404.998,0.2
95,train,1,4,6,Pursuers,0,79,66,1858.848,0.2
96,train,1,4,6,Pursuers,0,5,3,47.66,0.2
97,train,1,4,6,Pursuers,0,8,8,117.321,0.2
98,train,1,4,6,Pursuers,0,6,6,74.53,0.2
99,train,1,4,6,Evaders,1,200,151,4766.9,0.2
100,train,1,4,6,Evaders,1,200,161,4915.589,0.2
101,train,1,4,6,Pursuers,0,79,57,1781.884,0.2
102,train,1,4,6,Evaders,1,200,155,4612.556,0.2
103,train,1,4,6,Pursuers,0,105,87,2400.587,0.2
104,train,1,4,6,Evaders,1,200,163,4838.021,0.2
105,train,1,4,6,Pursuers,0,47,40,946.332,0.2
106,train,1,4,6,Pursuers,0,12,11,196.439,0.2
107,train,1,4,6,Pursuers,0,11,11,175.974,0.2
108,train,1,4,6,Evaders,1,200,109,4589.652,0.2
109,train,1,4,6,Evaders,1,200,175,5163.751,0.2
110,train,1,4,6,Evaders,1,200,164,5015.269,0.2
111,train,1,4,6,Pursuers,0,63,48,1436.659,0.2
112,train,1,4,6,Pursuers,0,169,127,4029.744,0.2
113,train,1,4,6,Pursuers,0,50,34,1054.673,0.2
114,train,1,4,6,Pursuers,0,49,32,1033.675,0.2
115,train,1,4,6,Pursuers,0,100,84,2252.503,0.2
116,train,1,4,6,Pursuers,0,71,65,1457.898,0.2
117,train,1,4,6,Evaders,1,200,167,4635.894,0.2
118,train,1,4,6,Pursuers,0,28,22,566.973,0.2
119,train,1,4,6,Pursuers,0,43,32,878.995,0.2
120,train,1,4,6,Pursuers,0,18,16,319.937,0.2
121,train,1,4,6,Pursuers,0,12,10,198.068,0.2
122,train,1,4,6,Pursuers,0,95,83,1974.902,0.2
123,train,1,4,6,Pursuers,0,51,47,1202.534,0.2
124,train,1,4,6,Pursuers,0,7,5,85.886,0.2
125,train,1,4,6,Pursuers,0,34,33,648.833,0.2
126,train,1,4,6,Pursuers,0,115,68,2526.622,0.2
127,train,1,4,6,Pursuers,0,84,63,1864.214,0.2
128,train,1,4,6,Pursuers,0,22,21,405.895,0.2
129,train,1,4,6,Evaders,1,200,183,4863.306,0.2
130,train,1,4,6,Pursuers,0,185,142,4373.068,0.2
131,train,1,4,6,Pursuers,0,9,8,133.281,0.2
132,train,1,4,6,Pursuers,0,10,10,157.99,0.2
133,train,1,4,6,Pursuers,0,11,10,174.97,0.2
134,train,1,4,6,Pursuers,0,17,15,297.486,0.2
135,train,1,4,6,Pursuers,0,64,64,1279.212,0.2
136,train,1,4,6,Pursuers,0,164,130,4016.162,0.2
137,train,1,4,6,Pursuers,0,190,134,4361.733,0.2
138,train,1,4,6,Pursuers,0,7,4,80.735,0.2
139,train,1,4,6,Pursuers,0,36,27,709.141,0.2
140,train,1,4,6,Pursuers,0,10,8,152.637,0.2
141,train,1,4,6,Pursuers,0,144,104,3414.726,0.2
142,train,1,4,6,Pursuers,0,27,23,526.86,0.2
143,train,1,4,6,Pursuers,0,19,18,335.976,0.2
144,train,1,4,6,Pursuers,0,121,72,2670.905,0.2
145,train,1,4,6,Pursuers,0,115,79,2481.97,0.2
146,train,1,4,6,Pursuers,0,24,18,480.004,0.2
147,train,1,4,6,Pursuers,0,6,6,74.627,0.2
148,train,1,4,6,Pursuers,0,58,57,1159.481,0.2
149,train,1,4,6,Pursuers,0,93,71,1986.364,0.2
150,train,1,4,6,Pursuers,0,80,61,1812.303,0.2
151,train,1,4,6,Pursuers,0,27,27,512.522,0.2
152,train,1,4,6,Pursuers,0,155,94,3452.159,0.2
153,train,1,4,6,Pursuers,0,55,43,1130.335,0.2
154,train,1,4,6,Pursuers,0,67,60,1429.802,0.2
155,train,1,4,6,Pursuers,0,5,3,49.664,0.2
156,train,1,4,6,Pursuers,0,59,58,1174.225,0.2
157,train,1,4,6,Pursuers,0,19,18,349.973,0.2
158,train,1,4,6,Pursuers,0,27,17,550.111,0.2
159,train,1,4,6,Evaders,1,200,177,4422.666,0.2
160,train,1,4,6,Pursuers,0,7,7,93.994,0.2
161,train,1,4,6,Pursuers,0,32,26,602.374,0.2
162,train,1,4,6,Evaders,1,200,156,4631.678,0.2
163,train,1,4,6,Pursuers,0,6,6,74.53,0.2
164,train,1,4,6,Pursuers,0,69,66,1396.129,0.2
165,train,1,4,6,Pursuers,0,12,11,196.462,0.2
166,train,1,4,6,Pursuers,0,72,65,1462.911,0.2
167,train,1,4,6,Pursuers,0,65,49,1376.08,0.2
168,train,1,4,6,Pursuers,0,81,75,1657.374,0.2
169,train,1,4,6,Pursuers,0,107,87,2415.32,0.2
170,train,1,4,6,Pursuers,0,35,26,751.949,0.2
171,train,1,4,6,Pursuers,0,53,36,1140.481,0.2
172,train,1,4,6,Evaders,1,200,167,4666.139,0.2
173,train,1,4,6,Pursuers,0,8,8,117.994,0.2
174,train,1,4,6,Evaders,1,200,164,4987.078,0.2
175,train,1,4,6,Pursuers,0,86,67,1796.704,0.2
176,train,1,4,6,Pursuers,0,96,63,2105.409,0.2
177,train,1,4,6,Pursuers,0,20,20,366.365,0.2
178,train,1,4,6,Pursuers,0,37,30,738.365,0.2
179,train,1,4,6,Pursuers,0,23,16,451.194,0.2
180,train,1,4,6,Pursuers,0,70,56,1433.781,0.2
181,train,1,4,6,Evaders,1,200,162,4933.9,0.2
182,train,1,4,6,Pursuers,0,81,64,1797.935,0.2
183,train,1,4,6,Pursuers,0,64,46,1423.936,0.2
184,train,1,4,6,Pursuers,0,6,6,75.607,0.2
185,train,1,4,6,Pursuers,0,45,40,902.324,0.2
186,train,1,4,6,Pursuers,0,13,10,226.776,0.2
187,train,1,4,6,Pursuers,0,41,30,845.71,0.2
188,train,1,4,6,Pursuers,0,19,18,339.369,0.2
189,train,1,4,6,Pursuers,0,175,144,3969.394,0.2
190,train,1,4,6,Pursuers,0,77,70,1783.101,0.2
191,train,1,4,6,Pursuers,0,6,6,75.607,0.2
192,train,1,4,6,Pursuers,0,44,44,874.373,0.2
193,train,1,4,6,Pursuers,0,79,66,1735.624,0.2
194,train,1,4,6,Pursuers,0,9,5,119.972,0.2
195,train,1,4,6,Pursuers,0,63,45,1419.626,0.2
196,train,1,4,6,Pursuers,0,80,67,1870.089,0.2
197,train,1,4,6,Pursuers,0,60,38,1281.278,0.2
198,train,1,4,6,Pursuers,0,119,96,2907.533,0.2
199,train,1,4,6,Pursuers,0,129,92,3082.387,0.2
0,eval,1,4,6,Evaders,1,200,200,,0
1,eval,1,4,6,Evaders,1,200,200,,0
2,eval,1,4,6,Evaders,1,200,200,,0
3,eval,1,4,6,Evaders,1,200,200,,0
4,eval,1,4,6,Evaders,1,200,200,,0
5,eval,1,4,6,Evaders,1,200,200,,0
6,eval,1,4,6,Evaders,1,200,200,,0
7,eval,1,4,6,Evaders,1,200,200,,0
8,eval,1,4,6,Evaders,1,200,200,,0
9,eval,1,4,6,Evaders,1,200,200,,0
10,eval,1,4,6,Evaders,1,200,200,,0
11,eval,1,4,6,Evaders,1,200,200,,0
12,eval,1,4,6,Evaders,1,200,200,,0
13,eval,1,4,6,Evaders,1,200,200,,0
14,eval,1,4,6,Evaders,1,200,200,,0
15,eval,1,4,6,Evaders,1,200,200,,0
16,eval,1,4,6,Evaders,1,200,200,,0
17,eval,1,4,6,Evaders,1,200,200,,0
18,eval,1,4,6,Evaders,1,200,200,,0
19,eval,1,4,6,Evaders,1,200,200,,0
0,train,1,4,8,Pursuers,0,55,49,1586.747,0.2
1,train,1,4,8,Pursuers,0,9,8,201.687,0.2
2,train,1,4,8,Pursuers,0,179,146,5843.369,0.2
3,train,1,4,8,Evaders,1,200,164,6670.202,0.2
4,train,1,4,8,Pursuers,0,143,129,4478.605,0.2
5,train,1,4,8,Pursuers,0,53,51,1538.394,0.2
6,train,1,4,8,Pursuers,0,29,24,856.046,0.2
7,train,1,4,8,Pursuers,0,10,3,217.724,0.2
8,train,1,4,8,Evaders,1,200,169,6546.967,0.2
9,train,1,4,8,Pursuers,0,165,154,5189.782,0.2
10,train,1,4,8,Pursuers,0,76,71,2340.518,0.2
11,train,1,4,8,Pursuers,0,6,6,115.198,0.2
12,train,1,4,8,Pursuers,0,52,52,1497.596,0.2
13,train,1,4,8,Pursuers,0,36,35,1006.211,0.2
14,train,1,4,8,Pursuers,0,26,25,709.74,0.2
15,train,1,4,8,Pursuers,0,82,76,2473.979,0.2
16,train,1,4,8,Pursuers,0,47,46,1370.905,0.2
17,train,1,4,8,Pursuers,0,68,63,2093.844,0.2
18,train,1,4,8,Pursuers,0,39,38,1112.966,0.2
19,train,1,4,8,Pursuers,0,97,95,2898.411,0.2
20,train,1,4,8,Evaders,1,200,155,6484.467,0.2
21,train,1,4,8,Pursuers,0,19,18,455.657,0.2
22,train,1,4,8,Evaders,1,200,166,6490.43,0.2
23,train,1,4,8,Pursuers,0,26,26,716.904,0.2
24,train,1,4,8,Pursuers,0,28,24,816.655,0.2
25,train,1,4,8,Pursuers,0,158,150,4844.655,0.2
26,train,1,4,8,Pursuers,0,52,50,1506.515,0.2
27,train,1,4,8,Pursuers,0,133,126,4159.222,0.2
